Season,Matchday,Date,Home_Team,Home_Rank,Away_Team,Away_Rank,Score,Attendance
2022,22,11/02/2023 ,Hapoel Beer Sheva,2,Hapoel Jerusalem,2,0:0,14746
2022,22,11/02/2023 ,Sekzia Ness Ziona,13,Hapoel Haifa,13,0:2,716
2022,22,11/02/2023 ,Ihud Bnei Sakhnin,10,Maccabi Bnei Reineh,10,1:1,1500
2022,22,11/02/2023 ,Maccabi Haifa,1,Ironi Kiryat Shmona,1,2:0,29073
2022,22,12/02/2023 ,Hapoel Tel Aviv,11,Hapoel Hadera,11,0:0,6933
2022,22,13/02/2023 ,Maccabi Netanya,6,Maccabi Tel Aviv,6,2:1,11831
2022,23,18/02/2023 ,Ironi Kiryat Shmona,13,Hapoel Tel Aviv,13,0:1,3500
2022,23,18/02/2023 ,Maccabi Bnei Reineh,12,Maccabi Netanya,12,1:2,1639
2022,23,18/02/2023 ,Hapoel Hadera,9,Ihud Bnei Sakhnin,9,1:3,1350
2022,23,18/02/2023 ,Hapoel Jerusalem,6,Sekzia Ness Ziona,6,1:0,1924
2022,23,18/02/2023 ,FC Ashdod,8,Maccabi Haifa,8,3:1,6470
2022,23,19/02/2023 ,Hapoel Haifa,7,Beitar Jerusalem,7,0:0,10350
2022,23,20/02/2023 ,Maccabi Tel Aviv,3,Hapoel Beer Sheva,3,1:0,22579
2022,24,25/02/2023 ,Hapoel Tel Aviv,11,FC Ashdod,11,1:2,10300
2022,24,25/02/2023 ,Sekzia Ness Ziona,14,Maccabi Tel Aviv,14,0:2,8596
2022,24,25/02/2023 ,Ihud Bnei Sakhnin,9,Ironi Kiryat Shmona,9,1:3,3073
2022,24,25/02/2023 ,Maccabi Netanya,4,Hapoel Hadera,4,1:0,6029
2022,24,25/02/2023 ,Maccabi Haifa,1,Beitar Jerusalem,1,2:1,29352
2022,24,26/02/2023 ,Hapoel Jerusalem,5,Hapoel Haifa,5,2:2,1754
2022,24,27/02/2023 ,Hapoel Beer Sheva,2,Maccabi Bnei Reineh,2,2:0,10518
2022,25,04/03/2023 ,Ironi Kiryat Shmona,12,Maccabi Netanya,12,2:2,2314
2022,25,04/03/2023 ,Hapoel Hadera,10,Hapoel Beer Sheva,10,0:3,2753
2022,25,04/03/2023 ,FC Ashdod,6,Ihud Bnei Sakhnin,6,1:1,2197
2022,25,04/03/2023 ,Maccabi Bnei Reineh,13,Sekzia Ness Ziona,13,3:2,900
2022,25,04/03/2023 ,Maccabi Tel Aviv,3,Hapoel Jerusalem,3,1:2,22309
2022,25,05/03/2023 ,Beitar Jerusalem,7,Hapoel Tel Aviv,7,1:3,22000
2022,25,06/03/2023 ,Maccabi Haifa,1,Hapoel Haifa,1,4:1,29105
2022,26,11/03/2023 ,Hapoel Haifa,8,Maccabi Tel Aviv,8,1:1,5610
2022,26,11/03/2023 ,Hapoel Jerusalem,5,Maccabi Bnei Reineh,5,0:1,2661
2022,26,11/03/2023 ,Sekzia Ness Ziona,14,Hapoel Hadera,14,1:3,370
2022,26,11/03/2023 ,Maccabi Netanya,4,FC Ashdod,4,0:2,6778
2022,26,11/03/2023 ,Ihud Bnei Sakhnin,9,Beitar Jerusalem,9,2:0,4000
2022,26,12/03/2023 ,Hapoel Beer Sheva,2,Ironi Kiryat Shmona,2,2:1,11678
2022,26,13/03/2023 ,Hapoel Tel Aviv,10,Maccabi Haifa,10,0:1,23900
2022,27,18/03/2023 ,Hapoel Beer Sheva,2,Hapoel Jerusalem,2,1:0,12536
2022,27,18/03/2023 ,Maccabi Tel Aviv,3,Maccabi Netanya,3,2:0,16602
2022,27,18/03/2023 ,Maccabi Haifa,1,FC Ashdod,1,2:1,28076
2022,27,18/03/2023 ,Hapoel Hadera,6,Sekzia Ness Ziona,6,1:2,648
2022,27,18/03/2023 ,Beitar Jerusalem,2,Hapoel Tel Aviv,2,2:1,9000
2022,27,19/03/2023 ,Ihud Bnei Sakhnin,3,Maccabi Bnei Reineh,3,2:2,1000
2022,27,19/03/2023 ,Hapoel Haifa,1,Ironi Kiryat Shmona,1,1:1,700
2022,28,01/04/2023 ,Hapoel Jerusalem,5,Maccabi Tel Aviv,5,0:2,4242
2022,28,01/04/2023 ,Maccabi Haifa,1,Hapoel Beer Sheva,1,1:0,29875
2022,28,01/04/2023 ,FC Ashdod,6,Maccabi Netanya,6,3:2,2422
2022,28,01/04/2023 ,Hapoel Tel Aviv,5,Sekzia Ness Ziona,5,2:1,9360
2022,28,02/04/2023 ,Ironi Kiryat Shmona,7,Ihud Bnei Sakhnin,7,2:2,1219
2022,28,02/04/2023 ,Maccabi Bnei Reineh,6,Hapoel Hadera,6,1:1,914
2022,28,03/04/2023 ,Beitar Jerusalem,3,Hapoel Haifa,3,2:0,5336
2022,29,04/04/2023 ,Maccabi Netanya,5,Hapoel Jerusalem,5,0:2,3484
2022,29,04/04/2023 ,Hapoel Beer Sheva,3,FC Ashdod,3,3:1,10448
2022,29,04/04/2023 ,Maccabi Tel Aviv,2,Maccabi Haifa,2,1:1,26330
2022,30,08/04/2023 ,FC Ashdod,5,Hapoel Jerusalem,5,0:1,2231
2022,30,08/04/2023 ,Maccabi Haifa,1,Maccabi Netanya,1,4:1,29431
2022,30,10/04/2023 ,Hapoel Beer Sheva,2,Maccabi Tel Aviv,2,1:2,15114
2022,31,15/04/2023 ,Hapoel Jerusalem,4,Maccabi Haifa,4,2:1,18755
2022,31,15/04/2023 ,Maccabi Tel Aviv,2,FC Ashdod,2,1:1,15686
2022,29,15/04/2023 ,Hapoel Haifa,3,Hapoel Tel Aviv,3,1:0,3950
2022,29,15/04/2023 ,Sekzia Ness Ziona,8,Maccabi Bnei Reineh,8,1:2,419
2022,29,15/04/2023 ,Hapoel Hadera,5,Ironi Kiryat Shmona,5,1:1,980
2022,31,16/04/2023 ,Maccabi Netanya,6,Hapoel Beer Sheva,6,1:1,6341
2022,29,16/04/2023 ,Ihud Bnei Sakhnin,2,Beitar Jerusalem,2,4:3,5656
2022,32,22/04/2023 ,Hapoel Jerusalem,4,Hapoel Beer Sheva,4,1:2,2988
2022,32,22/04/2023 ,Maccabi Netanya,6,Maccabi Tel Aviv,6,0:0,8730
2022,30,22/04/2023 ,Hapoel Tel Aviv,5,Maccabi Bnei Reineh,5,1:2,9122
2022,30,22/04/2023 ,Ironi Kiryat Shmona,7,Sekzia Ness Ziona,7,1:1,1380
2022,30,22/04/2023 ,Hapoel Haifa,2,Ihud Bnei Sakhnin,2,2:2,1850
2022,32,23/04/2023 ,FC Ashdod,5,Maccabi Haifa,5,1:2,6497
2022,30,23/04/2023 ,Beitar Jerusalem,3,Hapoel Hadera,3,2:1,4697
2022,33,29/04/2023 ,Maccabi Netanya,6,FC Ashdod,6,2:0,4222
2022,33,29/04/2023 ,Maccabi Tel Aviv,3,Hapoel Jerusalem,3,2:1,11743
2022,31,29/04/2023 ,Maccabi Bnei Reineh,4,Ironi Kiryat Shmona,4,1:3,1965
2022,31,29/04/2023 ,Sekzia Ness Ziona,8,Beitar Jerusalem,8,1:3,1696
2022,31,30/04/2023 ,Hapoel Hadera,5,Hapoel Haifa,5,1:2,1113
2022,31,30/04/2023 ,Ihud Bnei Sakhnin,2,Hapoel Tel Aviv,2,0:1,3998
2022,33,01/05/2023 ,Hapoel Beer Sheva,2,Maccabi Haifa,2,2:1,10727
2022,32,06/05/2023 ,Hapoel Tel Aviv,4,Ironi Kiryat Shmona,4,2:2,12885
2022,32,06/05/2023 ,Beitar Jerusalem,1,Maccabi Bnei Reineh,1,0:1,4071
2022,32,06/05/2023 ,Ihud Bnei Sakhnin,3,Hapoel Hadera,3,2:3,2745
2022,32,06/05/2023 ,Hapoel Haifa,2,Sekzia Ness Ziona,2,0:1,2066
2022,34,07/05/2023 ,Hapoel Jerusalem,4,Maccabi Netanya,4,1:4,1331
2022,34,08/05/2023 ,Maccabi Haifa,1,Maccabi Tel Aviv,1,3:1,28752
2022,34,08/05/2023 ,FC Ashdod,6,Hapoel Beer Sheva,6,0:1,3629
2022,33,13/05/2023 ,Sekzia Ness Ziona,8,Ihud Bnei Sakhnin,8,1:1,127
2022,33,13/05/2023 ,Hapoel Hadera,6,Hapoel Tel Aviv,6,1:2,2003
2022,33,13/05/2023 ,Ironi Kiryat Shmona,7,Beitar Jerusalem,7,3:2,1117
2022,33,13/05/2023 ,Maccabi Bnei Reineh,4,Hapoel Haifa,4,0:4,1347
2022,35,14/05/2023 ,Hapoel Jerusalem,4,FC Ashdod,4,0:1,592
2022,35,15/05/2023 ,Maccabi Tel Aviv,3,Hapoel Beer Sheva,3,3:0,12471
2022,35,15/05/2023 ,Maccabi Netanya,5,Maccabi Haifa,5,1:5,12960
2022,36,20/05/2023 ,Maccabi Haifa,1,Hapoel Jerusalem,1,5:0,30564
2022,36,20/05/2023 ,Hapoel Beer Sheva,2,Maccabi Netanya,2,2:0,7438
2022,36,20/05/2023 ,FC Ashdod,6,Maccabi Tel Aviv,6,1:2,3569
2023,1,26/08/2023 ,Ihud Bnei Sakhnin,6,Hapoel Tel Aviv,6,1:1,3878
2023,1,26/08/2023 ,Maccabi Petah Tikva,8,Hapoel Jerusalem,8,1:1,1607
2023,1,26/08/2023 ,Maccabi Netanya,9,Maccabi Bnei Reineh,9,1:1,5496
2023,1,26/08/2023 ,Hapoel Beer Sheva,3,Hapoel Hadera,3,3:0,10142
2023,1,27/08/2023 ,Maccabi Tel Aviv,1,FC Ashdod,1,4:1,22108
2023,1,28/08/2023 ,Beitar Jerusalem,12,Hapoel Haifa,12,1:2,15500
2023,2,02/09/2023 ,Maccabi Bnei Reineh,7,Hapoel Beer Sheva,7,1:1,1622
2023,2,02/09/2023 ,Hapoel Petah Tikva,11,Ihud Bnei Sakhnin,11,1:1,3753
2023,2,02/09/2023 ,Hapoel Haifa,3,Maccabi Petah Tikva,3,2:2,3050
2023,2,02/09/2023 ,Hapoel Tel Aviv,10,Maccabi Netanya,10,2:0,11800
2023,2,03/09/2023 ,Hapoel Jerusalem,5,Maccabi Haifa,5,1:2,7627
2023,2,03/09/2023 ,Hapoel Hadera,13,Maccabi Tel Aviv,13,0:3,6815
2023,2,04/09/2023 ,FC Ashdod,12,Beitar Jerusalem,12,1:2,4551
2023,3,17/09/2023 ,Hapoel Haifa,4,FC Ashdod,4,2:0,2650
2023,3,17/09/2023 ,Ihud Bnei Sakhnin,8,Hapoel Jerusalem,8,2:1,2552
2023,3,17/09/2023 ,Maccabi Tel Aviv,1,Maccabi Bnei Reineh,1,1:1,20029
2023,3,17/09/2023 ,Maccabi Petah Tikva,6,Maccabi Haifa,6,3:2,11332
2023,3,17/09/2023 ,Maccabi Netanya,11,Hapoel Petah Tikva,11,4:1,6000
2023,3,18/09/2023 ,Beitar Jerusalem,14,Hapoel Hadera,14,2:0,15000
2023,3,18/09/2023 ,Hapoel Beer Sheva,2,Hapoel Tel Aviv,2,0:0,13613
2023,4,23/09/2023 ,Hapoel Petah Tikva,12,Hapoel Beer Sheva,12,1:0,6580
2023,4,23/09/2023 ,Hapoel Hadera,14,Hapoel Haifa,14,1:2,2380
2023,4,23/09/2023 ,FC Ashdod,13,Maccabi Petah Tikva,13,1:1,1423
2023,4,23/09/2023 ,Hapoel Jerusalem,11,Maccabi Netanya,11,1:1,2712
2023,4,23/09/2023 ,Maccabi Bnei Reineh,9,Beitar Jerusalem,9,2:1,4620
2023,4,26/09/2023 ,Hapoel Tel Aviv,5,Maccabi Tel Aviv,5,0:5,17100
2023,4,27/09/2023 ,Maccabi Haifa,6,Ihud Bnei Sakhnin,6,1:1,21127
2023,5,30/09/2023 ,Maccabi Tel Aviv,1,Hapoel Petah Tikva,1,2:0,23848
2023,5,30/09/2023 ,Maccabi Petah Tikva,3,Ihud Bnei Sakhnin,3,5:1,1558
2023,5,30/09/2023 ,Hapoel Haifa,2,Maccabi Bnei Reineh,2,1:2,4650
2023,5,30/09/2023 ,FC Ashdod,13,Hapoel Hadera,13,0:1,1120
2023,5,30/09/2023 ,Hapoel Beer Sheva,5,Hapoel Jerusalem,5,3:0,11474
2023,5,01/10/2023 ,Maccabi Netanya,7,Maccabi Haifa,7,2:3,12205
2023,5,02/10/2023 ,Beitar Jerusalem,12,Hapoel Tel Aviv,12,0:3,26000
2023,1,25/11/2023 ,Maccabi Haifa,2,Hapoel Petah Tikva,2,2:1,0
2023,6,02/12/2023 ,Hapoel Tel Aviv,7,Hapoel Haifa,7,0:1,0
2023,6,02/12/2023 ,Hapoel Hadera,11,Maccabi Petah Tikva,11,3:0,0
2023,6,02/12/2023 ,Ihud Bnei Sakhnin,9,Maccabi Netanya,9,1:1,0
2023,6,02/12/2023 ,Maccabi Bnei Reineh,4,FC Ashdod,4,0:0,0
2023,6,02/12/2023 ,Hapoel Petah Tikva,10,Beitar Jerusalem,10,1:0,0
2023,6,03/12/2023 ,Hapoel Jerusalem,12,Maccabi Tel Aviv,12,1:2,0
2023,6,03/12/2023 ,Maccabi Haifa,6,Hapoel Beer Sheva,6,1:0,0
2023,7,05/12/2023 ,Maccabi Petah Tikva,5,Maccabi Netanya,5,1:0,0
2023,7,05/12/2023 ,Hapoel Hadera,11,Maccabi Bnei Reineh,11,0:2,0
2023,7,05/12/2023 ,Hapoel Haifa,2,Hapoel Petah Tikva,2,1:1,0
2023,7,05/12/2023 ,FC Ashdod,13,Hapoel Tel Aviv,13,2:1,0
2023,7,06/12/2023 ,Hapoel Beer Sheva,6,Ihud Bnei Sakhnin,6,1:2,0
2023,7,06/12/2023 ,Beitar Jerusalem,14,Hapoel Jerusalem,14,1:0,0
2023,8,09/12/2023 ,Hapoel Petah Tikva,8,FC Ashdod,8,1:1,0
2023,8,09/12/2023 ,Maccabi Bnei Reineh,4,Maccabi Petah Tikva,4,3:0,0
2023,8,09/12/2023 ,Hapoel Tel Aviv,9,Hapoel Hadera,9,1:1,0
2023,8,10/12/2023 ,Hapoel Jerusalem,14,Hapoel Haifa,14,0:1,0
2023,8,10/12/2023 ,Ihud Bnei Sakhnin,6,Maccabi Tel Aviv,6,2:3,0
2023,8,10/12/2023 ,Maccabi Haifa,2,Beitar Jerusalem,2,1:1,0
2023,8,11/12/2023 ,Maccabi Netanya,10,Hapoel Beer Sheva,10,1:0,0
2023,9,16/12/2023 ,Maccabi Bnei Reineh,3,Hapoel Tel Aviv,3,1:2,0
2023,9,16/12/2023 ,Maccabi Petah Tikva,5,Hapoel Beer Sheva,5,1:4,0
2023,9,16/12/2023 ,FC Ashdod,12,Hapoel Jerusalem,12,2:0,0
2023,9,16/12/2023 ,Hapoel Hadera,11,Hapoel Petah Tikva,11,1:0,0
2023,9,16/12/2023 ,Beitar Jerusalem,13,Ihud Bnei Sakhnin,13,1:1,0
2023,9,17/12/2023 ,Maccabi Tel Aviv,1,Maccabi Netanya,1,2:1,0
2023,9,17/12/2023 ,Hapoel Haifa,2,Maccabi Haifa,2,0:3,0
2023,10,19/12/2023 ,Hapoel Petah Tikva,12,Maccabi Bnei Reineh,12,0:1,2200
2023,10,19/12/2023 ,Hapoel Jerusalem,14,Hapoel Hadera,14,1:0,1100
2023,10,19/12/2023 ,Hapoel Tel Aviv,7,Maccabi Petah Tikva,7,2:0,1700
2023,10,20/12/2023 ,Ihud Bnei Sakhnin,8,Hapoel Haifa,8,1:1,1300
2023,10,20/12/2023 ,Maccabi Netanya,10,Beitar Jerusalem,10,0:3,4572
2023,10,20/12/2023 ,Maccabi Haifa,2,FC Ashdod,2,4:0,4385
2023,10,20/12/2023 ,Hapoel Beer Sheva,6,Maccabi Tel Aviv,6,0:1,4200
2023,11,23/12/2023 ,Hapoel Tel Aviv,5,Hapoel Petah Tikva,5,4:1,3023
2023,11,23/12/2023 ,Hapoel Haifa,4,Maccabi Netanya,4,2:1,1512
2023,11,23/12/2023 ,FC Ashdod,13,Ihud Bnei Sakhnin,13,0:1,0
2023,11,23/12/2023 ,Maccabi Bnei Reineh,3,Hapoel Jerusalem,3,1:1,500
2023,11,23/12/2023 ,Beitar Jerusalem,10,Hapoel Beer Sheva,10,4:4,4200
2023,11,24/12/2023 ,Maccabi Petah Tikva,6,Maccabi Tel Aviv,6,1:2,3500
2023,11,24/12/2023 ,Hapoel Hadera,9,Maccabi Haifa,9,1:5,4452
2023,12,26/12/2023 ,Maccabi Netanya,11,FC Ashdod,11,1:0,3096
2023,12,26/12/2023 ,Hapoel Jerusalem,14,Hapoel Tel Aviv,14,2:1,2478
2023,12,26/12/2023 ,Hapoel Beer Sheva,7,Hapoel Haifa,7,4:0,3362
2023,12,27/12/2023 ,Ihud Bnei Sakhnin,6,Hapoel Hadera,6,0:1,1200
2023,12,27/12/2023 ,Maccabi Petah Tikva,8,Hapoel Petah Tikva,8,2:0,2800
2023,12,27/12/2023 ,Maccabi Haifa,2,Maccabi Bnei Reineh,2,1:0,4500
2023,12,27/12/2023 ,Maccabi Tel Aviv,1,Beitar Jerusalem,1,1:0,4314
2023,13,30/12/2023 ,Hapoel Petah Tikva,14,Hapoel Jerusalem,14,1:2,3630
2023,13,30/12/2023 ,Hapoel Hadera,9,Maccabi Netanya,9,1:4,2457
2023,13,30/12/2023 ,Maccabi Bnei Reineh,4,Ihud Bnei Sakhnin,4,0:1,1253
2023,13,30/12/2023 ,FC Ashdod,13,Hapoel Beer Sheva,13,1:3,0
2023,13,31/12/2023 ,Beitar Jerusalem,11,Maccabi Petah Tikva,11,3:2,9423
2023,13,31/12/2023 ,Hapoel Haifa,3,Maccabi Tel Aviv,3,0:1,5817
2023,13,31/12/2023 ,Hapoel Tel Aviv,5,Maccabi Haifa,5,0:0,11817
2023,14,02/01/2024 ,Maccabi Bnei Reineh,4,Maccabi Netanya,4,1:3,1230
2023,14,02/01/2024 ,Hapoel Hadera,11,Hapoel Beer Sheva,11,0:2,1434
2023,14,03/01/2024 ,Hapoel Jerusalem,12,Maccabi Petah Tikva,12,3:1,1554
2023,14,03/01/2024 ,Hapoel Tel Aviv,6,Ihud Bnei Sakhnin,6,3:3,6810
2023,14,03/01/2024 ,FC Ashdod,13,Maccabi Tel Aviv,13,1:4,0
2023,14,03/01/2024 ,Hapoel Petah Tikva,14,Maccabi Haifa,14,2:2,8612
2023,14,04/01/2024 ,Hapoel Haifa,3,Beitar Jerusalem,3,3:2,6170
2023,15,06/01/2024 ,Hapoel Beer Sheva,4,Maccabi Bnei Reineh,4,4:2,9343
2023,15,06/01/2024 ,Ihud Bnei Sakhnin,8,Hapoel Petah Tikva,8,0:0,1465
2023,15,06/01/2024 ,Maccabi Netanya,7,Hapoel Tel Aviv,7,2:1,7109
2023,15,07/01/2024 ,Maccabi Tel Aviv,1,Hapoel Hadera,1,1:1,14345
2023,15,07/01/2024 ,Maccabi Haifa,2,Hapoel Jerusalem,2,2:1,14432
2023,15,08/01/2024 ,Maccabi Petah Tikva,10,Hapoel Haifa,10,0:3,1690
2023,15,08/01/2024 ,Beitar Jerusalem,11,FC Ashdod,11,1:1,10040
2023,7,10/01/2024 ,Maccabi Tel Aviv,1,Maccabi Haifa,1,0:1,14223
2023,16,13/01/2024 ,Hapoel Hadera,12,Beitar Jerusalem,12,0:3,5793
2023,16,13/01/2024 ,Hapoel Jerusalem,9,Ihud Bnei Sakhnin,9,0:0,2072
2023,16,13/01/2024 ,Hapoel Petah Tikva,13,Maccabi Netanya,13,2:0,6051
2023,16,13/01/2024 ,FC Ashdod,14,Hapoel Haifa,14,0:1,0
2023,16,13/01/2024 ,Hapoel Tel Aviv,7,Hapoel Beer Sheva,7,0:4,11272
2023,16,14/01/2024 ,Maccabi Bnei Reineh,6,Maccabi Tel Aviv,6,2:2,2493
2023,16,14/01/2024 ,Maccabi Haifa,2,Maccabi Petah Tikva,2,5:0,14182
2023,17,16/01/2024 ,Hapoel Haifa,3,Hapoel Hadera,3,2:0,2470
2023,17,16/01/2024 ,Maccabi Netanya,6,Hapoel Jerusalem,6,2:1,4787
2023,17,16/01/2024 ,Hapoel Beer Sheva,4,Hapoel Petah Tikva,4,2:0,11103
2023,17,17/01/2024 ,Maccabi Petah Tikva,11,FC Ashdod,11,1:2,552
2023,17,17/01/2024 ,Beitar Jerusalem,9,Maccabi Bnei Reineh,9,1:2,9842
2023,17,17/01/2024 ,Ihud Bnei Sakhnin,7,Maccabi Haifa,7,0:3,4075
2023,17,17/01/2024 ,Maccabi Tel Aviv,1,Hapoel Tel Aviv,1,4:2,14905
2023,18,20/01/2024 ,Hapoel Hadera,13,FC Ashdod,13,1:1,1327
2023,18,20/01/2024 ,Maccabi Bnei Reineh,5,Hapoel Haifa,5,0:0,2069
2023,18,20/01/2024 ,Hapoel Jerusalem,10,Hapoel Beer Sheva,10,0:1,2542
2023,18,21/01/2024 ,Ihud Bnei Sakhnin,7,Maccabi Petah Tikva,7,1:1,1049
2023,18,21/01/2024 ,Hapoel Petah Tikva,12,Maccabi Tel Aviv,12,0:0,9051
2023,18,21/01/2024 ,Maccabi Haifa,2,Maccabi Netanya,2,4:0,14408
2023,18,22/01/2024 ,Hapoel Tel Aviv,8,Beitar Jerusalem,8,0:1,13300
2023,19,30/01/2024 ,FC Ashdod,14,Maccabi Bnei Reineh,14,1:0,274
2023,19,30/01/2024 ,Maccabi Netanya,6,Ihud Bnei Sakhnin,6,0:1,2577
2023,19,30/01/2024 ,Beitar Jerusalem,8,Hapoel Petah Tikva,8,2:2,7186
2023,19,31/01/2024 ,Maccabi Petah Tikva,11,Hapoel Hadera,11,1:0,434
2023,19,31/01/2024 ,Hapoel Haifa,3,Hapoel Tel Aviv,3,4:3,3570
2023,19,31/01/2024 ,Maccabi Tel Aviv,1,Hapoel Jerusalem,1,2:1,10918
2023,19,31/01/2024 ,Hapoel Beer Sheva,4,Maccabi Haifa,4,2:1,14249
2023,20,03/02/2024 ,Maccabi Netanya,6,Maccabi Petah Tikva,6,0:1,4105
2023,20,03/02/2024 ,Ihud Bnei Sakhnin,7,Hapoel Beer Sheva,7,0:2,1198
2023,20,03/02/2024 ,Hapoel Petah Tikva,13,Hapoel Haifa,13,0:2,3885
2023,20,03/02/2024 ,Hapoel Tel Aviv,9,FC Ashdod,9,3:1,6863
2023,20,04/02/2024 ,Maccabi Bnei Reineh,5,Hapoel Hadera,5,2:1,317
2023,20,04/02/2024 ,Hapoel Jerusalem,12,Beitar Jerusalem,12,2:1,12816
2023,20,05/02/2024 ,Maccabi Haifa,2,Maccabi Tel Aviv,2,2:0,14555
2023,21,10/02/2024 ,Maccabi Tel Aviv,1,Ihud Bnei Sakhnin,1,1:1,20822
2023,21,10/02/2024 ,Hapoel Hadera,14,Hapoel Tel Aviv,14,1:0,5848
2023,21,10/02/2024 ,Maccabi Petah Tikva,9,Maccabi Bnei Reineh,9,1:0,685
2023,21,10/02/2024 ,FC Ashdod,12,Hapoel Petah Tikva,12,2:0,1537
2023,21,10/02/2024 ,Beitar Jerusalem,10,Maccabi Haifa,10,0:2,19980
2023,21,11/02/2024 ,Hapoel Beer Sheva,4,Maccabi Netanya,4,2:0,12628
2023,21,12/02/2024 ,Hapoel Haifa,3,Hapoel Jerusalem,3,2:3,3970
2023,22,17/02/2024 ,Hapoel Tel Aviv,9,Maccabi Bnei Reineh,9,0:0,8544
2023,22,17/02/2024 ,Hapoel Beer Sheva,3,Maccabi Petah Tikva,3,1:1,11399
2023,22,17/02/2024 ,Hapoel Jerusalem,10,FC Ashdod,10,1:1,1827
2023,22,17/02/2024 ,Hapoel Petah Tikva,14,Hapoel Hadera,14,0:2,3250
2023,22,17/02/2024 ,Ihud Bnei Sakhnin,6,Beitar Jerusalem,6,2:1,4000
2023,22,18/02/2024 ,Maccabi Haifa,1,Hapoel Haifa,1,1:1,28787
2023,22,19/02/2024 ,Maccabi Netanya,8,Maccabi Tel Aviv,8,1:5,10763
2023,23,24/02/2024 ,Maccabi Petah Tikva,7,Hapoel Tel Aviv,7,3:0,5850
2023,23,24/02/2024 ,Hapoel Haifa,4,Ihud Bnei Sakhnin,4,1:2,5190
2023,23,24/02/2024 ,Hapoel Hadera,13,Hapoel Jerusalem,13,1:1,2031
2023,23,24/02/2024 ,Beitar Jerusalem,11,Maccabi Netanya,11,0:0,9946
2023,23,24/02/2024 ,Maccabi Tel Aviv,1,Hapoel Beer Sheva,1,1:0,25051
2023,23,25/02/2024 ,FC Ashdod,12,Maccabi Haifa,12,0:5,5319
2023,23,26/02/2024 ,Maccabi Bnei Reineh,5,Hapoel Petah Tikva,5,1:1,898
2023,24,02/03/2024 ,Maccabi Netanya,8,Hapoel Haifa,8,1:2,5277
2023,24,02/03/2024 ,Ihud Bnei Sakhnin,5,FC Ashdod,5,1:1,1735
2023,24,02/03/2024 ,Hapoel Jerusalem,9,Maccabi Bnei Reineh,9,1:0,1802
2023,24,02/03/2024 ,Maccabi Tel Aviv,1,Maccabi Petah Tikva,1,4:0,21516
2023,24,03/03/2024 ,Maccabi Haifa,2,Hapoel Hadera,2,1:0,27342
2023,24,04/03/2024 ,Hapoel Petah Tikva,14,Hapoel Tel Aviv,14,0:0,6452
2023,24,04/03/2024 ,Hapoel Beer Sheva,3,Beitar Jerusalem,3,1:0,11781
2023,25,09/03/2024 ,Hapoel Petah Tikva,14,Maccabi Petah Tikva,14,2:2,7295
2023,25,09/03/2024 ,Hapoel Tel Aviv,10,Hapoel Jerusalem,10,0:0,8820
2023,25,09/03/2024 ,Hapoel Hadera,13,Ihud Bnei Sakhnin,13,1:0,1670
2023,25,09/03/2024 ,FC Ashdod,12,Maccabi Netanya,12,0:2,2389
2023,25,10/03/2024 ,Maccabi Bnei Reineh,6,Maccabi Haifa,6,2:1,4398
2023,25,10/03/2024 ,Beitar Jerusalem,11,Maccabi Tel Aviv,11,0:1,17713
2023,25,11/03/2024 ,Hapoel Haifa,4,Hapoel Beer Sheva,4,1:0,3510
2023,26,16/03/2024 ,Hapoel Jerusalem,8,Hapoel Petah Tikva,8,3:2,3540
2023,26,16/03/2024 ,Hapoel Beer Sheva,4,FC Ashdod,4,1:0,8730
2023,26,16/03/2024 ,Maccabi Netanya,9,Hapoel Hadera,9,1:3,4140
2023,26,16/03/2024 ,Maccabi Petah Tikva,7,Beitar Jerusalem,7,0:3,9329
2023,26,16/03/2024 ,Ihud Bnei Sakhnin,6,Maccabi Bnei Reineh,6,0:0,2532
2023,26,17/03/2024 ,Maccabi Tel Aviv,1,Hapoel Haifa,1,3:1,21486
2023,26,17/03/2024 ,Maccabi Haifa,2,Hapoel Tel Aviv,2,0:0,28230
2023,27,30/03/2024 ,Hapoel Beer Sheva,3,Hapoel Haifa,3,2:1,10565
2023,27,30/03/2024 ,Maccabi Tel Aviv,1,Ihud Bnei Sakhnin,1,2:0,20267
2023,27,30/03/2024 ,Hapoel Hadera,6,Hapoel Petah Tikva,6,1:1,1938
2023,27,30/03/2024 ,Maccabi Petah Tikva,2,FC Ashdod,2,0:1,1009
2023,27,31/03/2024 ,Maccabi Haifa,2,Maccabi Bnei Reineh,2,1:2,24560
2023,27,31/03/2024 ,Maccabi Netanya,3,Beitar Jerusalem,3,0:3,9301
2023,27,01/04/2024 ,Hapoel Jerusalem,1,Hapoel Tel Aviv,1,2:0,2590
2023,28,06/04/2024 ,Ihud Bnei Sakhnin,6,Hapoel Haifa,6,2:1,933
2023,28,07/04/2024 ,Maccabi Bnei Reineh,5,Hapoel Beer Sheva,5,1:0,1577
2023,28,08/04/2024 ,Maccabi Tel Aviv,1,Maccabi Haifa,1,1:1,26275
2023,29,13/04/2024 ,Maccabi Haifa,2,Ihud Bnei Sakhnin,2,1:0,26231
2023,28,13/04/2024 ,Beitar Jerusalem,4,Hapoel Hadera,4,0:1,15000
2023,28,13/04/2024 ,Hapoel Tel Aviv,6,Hapoel Petah Tikva,6,1:1,9928
2023,29,14/04/2024 ,Hapoel Haifa,4,Maccabi Bnei Reineh,4,2:0,0
